coinpair,length_in_days,balance,config_length,config_multiplier,no_of_orders,number_of_profit_order,average_profit,number_of_loss_order,average_loss,avarage_pnl_per_month,profit_amounts,loss_amounts
eth,2327.1666666666665,669.8221191315217,12,5.0,77,34,32.22976164644316,43,-9.906738996454555,8.63481926832872,"""[34.09782608695652, 19.196969696969703, 12.25993274931422, 32.39570552147238, 36.39577978608739, 115.3588373114658, 63.860497153003095, 23.760300488524294, 29.820346320346328, 56.53849518810149, 26.832184788157228, 16.53883495145631, 23.25873918710749, 47.90118360139359, 37.02517432269684, 24.386838440111426, 12.823823109843087, 38.067853486520306, 12.868879894138718, 5.587961688776354, 82.26932170829024, 27.148065730914062, 7.643137512206456, 63.889190105049124, 1.2370517928286906, 20.775054334701753, 40.066769071750535, 13.3316773047312, 12.42874684295761, 24.37642257730775, 69.25042597975342, 32.7099754177223, 17.617834857059936, 14.092058971351989]""","""[-14.549586776859499, -14.763057728906746, -23.94650864830237, -0.9889765805953538, -6.618227384835708, -8.433333333333337, -10.786550535807024, -5.069135682619794, -19.705982973983616, -13.104340567612683, -4.115925058548007, -10.223095779508776, -13.09594095940959, -8.898314014752376, -8.095711451606096, -12.682481502949305, -1.5990572741484643, -9.491288399816591, -10.986545186670318, -12.66753807683564, -10.395549294690946, -15.782934798752414, -9.659308218820195, -0.1099711717822634, -9.780960381236143, -6.760938976875612, -6.360816475111624, -5.832119723588122, -6.643279334500872, -11.108522633062513, -6.289274847715482, -22.806079664570237, -3.1564037270675436, -18.44226957051613, -3.054966949510103, -12.172068387966856, -0.2482842334402322, -13.17813422060393, -9.784876071263467, -11.347704329441612, -12.314949428628607, -11.944460291384067, -8.994306199915652]"""
eth,2327.1666666666665,678.0787689153091,12,5.5,67,33,31.67423251232303,34,-10.799144235039728,8.741257495148295,"""[33.81521739130435, 16.909766454352432, 11.812709324872205, 32.39570552147238, 36.39577978608739, 99.74882629107981, 63.860497153003095, 23.760300488524294, 22.912454392653633, 51.50787401574804, 26.832184788157228, 16.53883495145631, 22.853845063602126, 45.848913197897446, 35.43628239770874, 24.386838440111426, 11.43462026208257, 38.067853486520306, 10.362036156041873, 5.587961688776354, 76.5060588148367, 27.148065730914062, 7.643137512206456, 58.36920402984807, 0.004648074369183797, 29.69077517507848, 57.2938943215203, 13.3316773047312, 10.186165572770465, 21.854045428946876, 65.94717444717443, 30.269610687594774, 16.536714555216946]""","""[-14.549586776859499, -19.658878504672902, -23.94650864830237, -0.9889765805953538, -6.618227384835708, -9.308333333333339, -19.04614032831855, -9.529993618379054, -22.861365263744137, -13.104340567612683, -9.582205434896652, -8.898314014752376, -8.095711451606096, -13.36579383605669, -4.944342731600138, -9.491288399816591, -10.986545186670318, -10.395549294690946, -16.06301194118227, -10.21315115732273, -3.142589737943175, -7.742174139341222, -10.372664130974036, -6.76381038773754, -8.95761922910234, -7.951504393408956, -3.9029747091845697, -7.807886638188412, -12.172068387966856, -2.971147027408252, -16.343700947774977, -12.797993695902335, -14.255295544320305, -10.34121056684944]"""
eth,2327.1666666666665,1178.629558349795,12,6.0,54,27,54.656131804732475,27,-11.003185199184518,15.193964083861855,"""[27.46739130434783, 10.714871705358702, 32.39570552147238, 36.39577978608739, 96.39671361502347, 502.7368007510357, 51.50787401574804, 26.832184788157228, 16.53883495145631, 20.46363215195739, 60.81381765718807, 31.367909443280606, 24.386838440111426, 6.403230269073818, 33.95401973012814, 10.362036156041873, 76.5060588148367, 28.045818106598638, 4.898512222977561, 67.8405022389565, 34.25691268556956, 136.0901693153533, 10.186165572770465, 20.576683013820784, 63.7756680731364, 30.269610687594774, 14.531817709693803]""","""[-6.40311418685121, -23.94650864830237, -2.275757055846279, -10.166640146391929, -9.947619047619055, -21.617826068321122, -13.31078932077433, -14.440489889856973, -8.898314014752376, -8.095711451606096, -15.215231788079471, -4.944342731600138, -9.491288399816591, -10.986545186670318, -13.357997777207824, -7.51821984917708, -11.242463033596309, -3.9904206121999426, -10.6956745623069, -1.039176626826022, -8.311883976344694, -9.554035783496332, -15.728503686946693, -5.802247160181065, -16.343700947774977, -18.494361659283122, -15.267136766152833]"""
eth,2327.1666666666665,1885.8787597483163,12,6.5,47,24,89.38268966111904,23,-11.274164874719146,24.311263822580887,"""[27.46739130434783, 9.763571303892476, 31.524539877300604, 36.39577978608739, 1149.7780352177945, 47.38067069537834, 26.201587301587306, 12.767961165048552, 15.093043557127643, 58.18833695776582, 31.367909443280606, 23.159470752089145, 6.403230269073818, 31.706828886741413, 7.7011181625868765, 76.5060588148367, 28.045818106598638, 3.9232948107863086, 57.26648907611614, 305.208389033514, 66.85046426257827, 58.93516121440339, 26.67087173317994, 6.878530134741146]""","""[-8.066281441196473, -6.281933602127473, -10.166640146391929, -12.133634610469567, -21.617826068321122, -15.2007553747821, -9.389867102670529, -8.095711451606096, -15.215231788079471, -8.81471718345098, -10.402990600641907, -10.986545186670318, -8.52069153280698, -13.747130913434072, -7.283999999999999, -11.367609780031078, -1.039176626826022, -11.232984293193715, -11.463843913696964, -16.146847470833976, -6.5295905958654235, -20.334645669291337, -15.267136766152833]"""
eth,2327.1666666666665,3921.5575963864026,12,7.0,40,21,197.776682532954,19,-12.197512463454201,50.55363226738899,"""[27.46739130434783, 7.8254737203121, 3210.0521472392643, 47.38067069537834, 77.89383467384324, 4.178216748341209, 54.779844340162526, 21.944273635664874, 17.205431754874656, 6.403230269073818, 29.92846167548818, 2.842597739484892, 73.0484345141849, 26.903813298708393, 3.9232948107863086, 57.26648907611614, 333.96847080150206, 62.68366057798599, 58.93516121440339, 26.67087173317994, 2.0085633689300764]""","""[-9.495381835218534, -6.281933602127473, -10.166640146391929, -12.78885429494179, -22.273605932021777, -12.313773833004602, -10.664961369805795, -15.7138635562914, -8.81471718345098, -10.402990600641907, -10.986545186670318, -8.52069153280698, -14.16854426127848, -10.553333333333331, -11.462261068452868, -14.014397905759159, -15.963736263736262, -17.576827518259115, -9.589677381437104]"""
eth,2327.1666666666665,4081.336987109893,12,7.5,32,18,236.69287896256776,14,-12.79534530116609,52.61338234475262,"""[20.854166666666675, 4.704492840607043, 3210.0521472392643, 40.18163826507229, 194.77202666748215, 40.66794949407593, 21.944273635664874, 17.205431754874656, 5.756445513922326, 50.31280922089924, 65.41258510871953, 50.15749949936585, 57.26648907611614, 333.96847080150206, 57.01434437016371, 58.93516121440339, 23.85031334708122, 7.415576610337272]""","""[-11.01072791891537, -8.63817330210772, -11.295097423004405, -12.108316896778435, -19.867549668874176, -10.542959845695247, -10.402990600641907, -10.986545186670318, -9.501777729892801, -10.553333333333331, -15.847248171675654, -18.114804660726527, -20.449713108002847, -9.815596370006547]"""
eth,2327.1666666666665,4008.2818497361254,12,8.0,30,17,246.49745629640825,13,-14.013454407908721,51.671613045370094,"""[13.083333333333337, 4.704492840607043, 3210.0521472392643, 39.03632531614183, 161.10135667131001, 40.66794949407593, 11.71176018447349, 10.23622143968553, 83.17989056087553, 64.43449781659389, 50.15749949936585, 47.056197154052384, 308.95228538132847, 57.01434437016371, 57.80256578024957, 23.85031334708122, 7.415576610337272]""","""[-11.01072791891537, -8.63817330210772, -11.295097423004405, -14.297387192434071, -17.576817392007108, -11.78908194199357, -10.986545186670318, -10.462155535419233, -10.973510988427641, -18.223357891460005, -19.77261823166553, -23.673468139756274, -13.475966158952149]"""
eth,2327.1666666666665,3828.751245714514,12,8.5,27,17,233.7180365159174,10,-14.445537505608154,49.357245880442065,"""[13.083333333333337, 1.2497304917489038, 3040.1134969325153, 34.78728263482649, 161.10135667131001, 37.87239470725591, 11.71176018447349, 10.23622143968553, 74.99803407601574, 63.65791379934805, 45.48161313008326, 45.872897999263536, 308.95228538132847, 42.25517115615069, 54.45676837915732, 22.461434874792293, 4.914925579307256]""","""[-11.01072791891537, -8.63817330210772, -11.986486486486486, -16.89817263765328, -17.576817392007108, -13.829713587620462, -10.462155535419233, -12.33543311202885, -27.75973261582443, -13.957962468018632]"""
eth,2327.1666666666665,3821.3603248262943,12,9.0,25,17,231.18296031293966,8,-13.593750061709954,49.261967948774114,"""[13.083333333333337, 1.2497304917489038, 3040.1134969325153, 26.914055613430556, 154.1306667452691, 37.87239470725591, 11.71176018447349, 9.155228891982645, 58.471166448230676, 61.8352435530086, 44.750734872054934, 44.78508771929824, 308.95228538132847, 42.25517115615069, 53.976216536689925, 17.581191023051183, 3.2725617301516055]""","""[-14.323044745848655, -8.63817330210772, -16.89817263765328, -17.576817392007108, -10.986545186670318, -11.147976725733944, -13.24768482590925, -15.931585677749355]"""
eth,2327.1666666666665,3705.2964960681506,12,9.5,24,17,224.00618131793067,7,-14.686940905238737,47.76576446983221,"""[10.890336091531314, 1.2497304917489038, 2965.293098492017, 26.914055613430556, 154.1306667452691, 33.500691861973536, 9.120799699643326, 7.271681270985174, 58.471166448230676, 60.037249283667634, 44.000452766468335, 31.164230019493164, 306.47554697554693, 40.35052282261768, 40.00547497939158, 15.956817112654615, 3.2725617301516055]""","""[-14.323044745848655, -11.13439065108515, -16.89817263765328, -17.576817392007108, -12.415459321627633, -11.147976725733944, -19.312724862715395]"""
eth,2327.1666666666665,3367.162673462208,12,10.0,24,17,204.53289837755628,7,-15.699514136606911,43.40680951251146,"""[8.499897844519362, 1.2497304917489038, 2666.3315586484446, 24.760960334029225, 154.1306667452691, 25.075929490426493, 9.120799699643326, 5.650192449430846, 58.471166448230676, 56.59885386819485, 40.50129225679288, 29.630493364418616, 302.6875557822261, 38.33455789206993, 40.00547497939158, 15.956817112654615, 0.0533250109652853]""","""[-14.323044745848655, -11.984084332368756, -16.89817263765328, -19.488160181032047, -12.415459321627633, -13.64273961332785, -21.14493812439017]"""
eth,2327.1666666666665,3327.4644994349533,12,10.5,22,16,213.32171518242913,6,-14.280490580652163,42.89505191565506,"""[26.496725865661276, 1.2497304917489038, 2666.3315586484446, 22.5174081237911, 132.86084419029655, 20.896008509776106, 9.120799699643326, 3.9140529031201385, 58.471166448230676, 54.34713690602274, 34.40593121239963, 29.630493364418616, 269.1382231720348, 31.169622498099823, 40.00547497939158, 12.592265905786173]""","""[-13.104081632653065, -16.89817263765328, -15.271136677997736, -13.64273961332785, -26.560345092732142, -0.2064678295489113]"""
eth,2327.1666666666665,3346.755291924768,12,11.0,21,15,229.1917183777745,6,-15.186747290308197,43.1437336207447,"""[26.496725865661276, 0.752176797412734, 2666.3315586484446, 22.303630044410124, 131.6700879765396, 20.896008509776106, 6.731314360216066, 98.16513799033659, 52.688576205606154, 34.40593121239963, 29.630493364418616, 266.76491405460064, 31.169622498099823, 40.00547497939158, 9.864123159303892]""","""[-14.785714285714286, -17.95830778056935, -15.271136677997736, -13.64273961332785, -26.560345092732142, -2.90224029150782]"""
eth,2327.1666666666665,3253.9968104470017,12,11.5,20,14,237.2281697917788,6,-11.199594439650227,41.94796432575094,"""[8.224175070987958, 2638.6087817487605, 20.670553269318702, 119.59486348912542, 16.385827170499436, 1.174507045489935, 91.04860371795922, 50.830932711996056, 34.40593121239963, 22.015014667190258, 248.65409016629823, 21.8369075057621, 37.88006614981165, 9.864123159303892]""","""[-15.168833807395364, -0.5746330541504152, -18.415290114542326, -15.271136677997736, -14.865432692307692, -2.90224029150782]"""
eth,2327.1666666666665,3172.624320854,12,12.0,18,12,269.49043226900125,6,-10.210144395669179,40.89897427155483,"""[6.588436686276396, 2536.514727156307, 12.431066973203182, 119.59486348912542, 16.385827170499436, 91.04860371795922, 38.354210015258694, 100.13234843289945, 248.65409016629823, 21.18584664402027, 36.4836121543189, 6.51155462184874]""","""[-19.22930789847075, -4.092287382990637, -15.271136677997736, -2.437837690411718, -15.95476615398922, -4.275530570155013]"""
eth,2327.1666666666665,3095.892317123295,12,12.5,18,12,263.7236148491399,6,-11.465176844397055,39.90980570666713,"""[6.588436686276396, 2494.482497082847, 9.970432089662284, 118.5080172310638, 13.857207982980439, 84.73462451887643, 38.354210015258694, 100.13234843289945, 248.65409016629823, 13.038080276699235, 31.855555555555554, 4.507878151260499]""","""[-19.22930789847075, -4.092287382990637, -16.57118598016574, -2.437837690411718, -19.57031504362297, -6.890127070720508]"""
eth,2327.1666666666665,2941.894327192783,12,13.0,18,11,274.4397953767106,7,-10.991917421576277,37.92458489541653,"""[2403.8173862310387, 9.665814919666156, 92.42048610074346, 3.4663931223134057, 77.0849886158436, 38.354210015258694, 98.30678651970413, 248.65409016629823, 13.038080276699235, 30.650910158543763, 3.3786030177081297]""","""[-0.23814898419864633, -20.372300173419525, -5.596407712617013, -18.169700674727167, -5.749689170912012, -19.57031504362297, -7.246860191536598]"""
eth,2327.1666666666665,3030.7312254431695,12,13.5,16,10,309.0896599259653,6,-10.027562302747214,39.06980022772832,"""[2065.9521664521662, 7.1679841897233105, 91.41766173587595, 3.4663931223134057, 77.0849886158436, 38.354210015258694, 773.305780626436, 8.449675098103928, 25.13880288957688, 0.5589365143550251]""","""[-0.23814898419864633, -6.995349203846759, -18.169700674727167, -6.606558935867824, -20.450577437087098, -7.705038580755787]"""
eth,2327.1666666666665,2954.1705729035,12,14.0,16,9,336.60356004236587,7,-10.751638211113228,38.082840587454704,"""[2065.9521664521662, 7.1679841897233105, 85.87071651090343, 3.4663931223134057, 74.04659652979508, 38.354210015258694, 727.6533438142459, 3.852229477110683, 23.068400269776426]""","""[-0.23814898419864633, -12.808715901530269, -18.169700674727167, -10.390335707535016, -20.83064456300636, -2.0062676910634947, -10.817653955731648]"""
eth,2327.1666666666665,2966.708085035706,12,14.5,15,9,337.8249663645005,6,-12.286102040799776,38.24446432044884,"""[2065.9521664521662, 3.4153806138373377, 85.87071651090343, 2.3956623681125424, 90.5129736231635, 37.70382415118852, 727.6533438142459, 3.852229477110683, 23.068400269776426]""","""[-0.23814898419864633, -13.917609225992457, -18.169700674727167, -26.417499258086856, -2.0062676910634947, -12.96738641073003]"""
eth,2327.1666666666665,2933.956918078095,12,15.0,15,7,430.6426323289899,8,-10.06768852810434,37.82226206789781,"""[2065.9521664521662, 78.84694819430021, 90.5129736231635, 33.33751967695571, 727.6533438142459, 0.953283952932352, 17.24219058916567]""","""[-0.23814898419864633, -13.917609225992457, -0.5728281602219651, -1.6411689741064643, -19.813499071684102, -26.417499258086856, -4.973368139814203, -12.96738641073003]"""
eth,2327.1666666666665,2747.584289387319,12,15.5,15,6,472.91382025949906,9,-9.98873690774169,35.41969290909672,"""[1947.9770484770484, 67.05220953040268, 88.51967522983074, 31.16075560194373, 685.5310421286031, 17.24219058916567]""","""[-0.23814898419864633, -13.917609225992457, -0.5728281602219651, -6.29924082665542, -20.126505480626097, -29.376015005460847, -0.800032816089264, -5.600865259700466, -12.96738641073003]"""
eth,2327.1666666666665,2703.890702040176,12,16.0,15,6,468.8532364039397,9,-12.136524042606906,34.85642959014766,"""[1947.9770484770484, 67.05220953040268, 71.59186285135476, 30.953826711767118, 685.5310421286031, 10.013428724462457]""","""[-2.321396993810798, -16.564167960375546, -1.8692065448072843, -6.919974099184892, -20.202568724650742, -29.376015005460847, -9.871337490037966, -7.01028261882001, -15.093766946314076]"""
eth,2327.1666666666665,2673.846465328698,12,16.5,14,6,462.0636188244628,8,-12.316905952259956,34.46912295059555,"""[1892.4214929214927, 104.85940925349027, 71.59186285135476, 23.018742442563475, 670.4767767534136, 10.013428724462457]""","""[-2.321396993810798, -16.564167960375546, -7.003735253354971, -8.490038199385808, -29.376015005460847, -9.871337490037966, -8.911776006147338, -15.996780709506375]"""
eth,2327.1666666666665,3031.729746551657,12,17.0,13,6,521.0120735235993,7,-13.477527798562607,39.08267237551374,"""[1892.4214929214927, 104.39840557186442, 68.70076592630514, 23.018742442563475, 1027.5196055549075, 10.013428724462457]""","""[-3.9770514603616167, -16.564167960375546, -7.003735253354971, -11.437382967567967, -29.376015005460847, -9.98756123331091, -15.996780709506375]"""
eth,2327.1666666666665,2921.801072874331,12,17.5,13,6,504.8547233212712,7,-15.33246672189939,37.66555848437869,"""[1808.659159159159, 95.8918236738297, 68.70076592630514, 23.018742442563475, 1027.5196055549075, 5.338243170862342]""","""[-3.9770514603616167, -16.564167960375546, -12.924405534623059, -13.53958314288327, -29.376015005460847, -10.48256633152628, -20.463477618065102]"""
